BU_ID,Country,Region,Quarter,SKU_NUMBER,SKU_AGE,Category,Revenue,Margin,Revenue_Rng
11,United States,AMER,FY22Q3,555-BEOX,4,NETWORKING CARDS,2853.42,2224.625,Revenue < Mean
11,United States,AMER,FY22Q3,555-BFKO,3,MODEM,4139.88,1720.47,Revenue < Mean
11,United States,AMER,FY22Q3,556-BCES,3,NETWORKING CARDS,3992.56,1707.16,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBHU,7,BRACKETS/SHIELDS/CLIPS,44.37,27.6,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBRY,5,ACCESSORIES,1484.81,856.175,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBSH,5,BRACKETS/SHIELDS/CLIPS,11310.77,5871.15,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBSI,5,BRACKETS/SHIELDS/CLIPS,134.83,72.44,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBSL,5,ACCESSORIES,115.45,45.58,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBSM,5,BRACKETS/SHIELDS/CLIPS,84.44,49.95,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBSO,5,BRACKETS/SHIELDS/CLIPS,1025.4,509.77,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBTP,5,ACCESSORIES,316.25,172.973,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBTQ,5,ACCESSORIES,59.91,35.545,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBWX,4,BRACKETS/SHIELDS/CLIPS,175.3,102.95,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBWY,4,BRACKETS/SHIELDS/CLIPS,4211.76,2268.55,Revenue < Mean
11,United States,AMER,FY22Q3,575-BBYD,4,BRACKETS/SHIELDS/CLIPS,634.39,101.18,Revenue < Mean
11,United States,AMER,FY22Q3,575-BCCU,3,BRACKETS/SHIELDS/CLIPS,612.58,435.62,Revenue < Mean
11,United States,AMER,FY22Q3,575-BCDC,3,BRACKETS/SHIELDS/CLIPS,45.99,33.91,Revenue < Mean
11,United States,AMER,FY22Q3,579TY,7,BATTERY,450.27,367.77,Revenue < Mean
11,United States,AMER,FY22Q3,580-AISY,3,KEYBOARD,977053.02,284158.64,Revenue > Mean
11,United States,AMER,FY22Q3,580-AITB,3,KEYBOARD,260.95,50.5,Revenue < Mean
11,United States,AMER,FY22Q3,580-AITD,3,KEYBOARD,153.88,69.7,Revenue < Mean
11,United States,AMER,FY22Q3,580-AJIP,2,KEYBOARD,521629.55,235505.08,Revenue > Mean
11,United States,AMER,FY22Q3,580-AJIS,2,KEYBOARD,2076087.61,840910.28,Revenue > Mean
11,United States,AMER,FY22Q3,580-AJIU,2,KEYBOARD,42506.87,11654.509,Revenue > Mean
11,United States,AMER,FY22Q3,580-AJIX,2,KEYBOARD,2264869.07,648423.94,Revenue > Mean
11,United States,AMER,FY22Q3,580-AJIY,2,KEYBOARD,9040.73,2072.75,Revenue < Mean
11,United States,AMER,FY22Q3,580-AKBH,1,KEYBOARD,863.4,524.85,Revenue < Mean
11,United States,AMER,FY22Q3,580-AKBM,1,KEYBOARD,55895.83,27029.57,Revenue > Mean
11,United States,AMER,FY22Q3,580-AKCW,1,KEYBOARD,536.82,281.58,Revenue < Mean
11,United States,AMER,FY22Q3,5D91C,5,BATTERY,5807.6,4334.66,Revenue < Mean
11,United States,AMER,FY22Q3,5F1R5,10,BATTERY,1232.91,992.79,Revenue < Mean
11,United States,AMER,FY22Q3,5GW8N,3,MANUALS,0.13,-1.483,Revenue < Mean
11,United States,AMER,FY22Q3,5JT8G,5,BATTERY,389.36,310.92,Revenue < Mean
11,United States,AMER,FY22Q3,5JV3N,8,ACCESSORIES,71.88,46.33,Revenue < Mean
11,United States,AMER,FY22Q3,5K9CP,7,BATTERY,171.58,165.84,Revenue < Mean
11,United States,AMER,FY22Q3,62MJV,7,BATTERY,2306.46,1764.3,Revenue < Mean
11,United States,AMER,FY22Q3,70N2F,2,BATTERY,13339.13,8339.57,Revenue < Mean
11,United States,AMER,FY22Q3,725-BBEY,5,ACCESSORIES,303.02,51.56,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABBQ,5,POWER SUPPLY,3064.82,1462.26,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABBR,5,POWER SUPPLY,2145.16,968.71,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABBU,5,ACCESSORIES,2421.84,995.96,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABBW,5,ACCESSORIES,7230.39,2954.24,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABDF,5,ACCESSORIES,3053.8,1967.08,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABFY,4,ACCESSORIES,573.84,210.81,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABFZ,4,ACCESSORIES,39.98,13.28,Revenue < Mean
11,United States,AMER,FY22Q3,750-ABIJ,4,ACCESSORIES,392.38,159.98,Revenue < Mean
11,United States,AMER,FY22Q3,750-ACWO,2,ACCESSORIES,511.65,227.258,Revenue < Mean
11,United States,AMER,FY22Q3,750-ACWP,2,ACCESSORIES,493.91,292.89,Revenue < Mean
11,United States,AMER,FY22Q3,829MX,3,BATTERY,6168.42,4750.02,Revenue < Mean
11,United States,AMER,FY22Q3,83XPC,5,BATTERY,721.54,558.58,Revenue < Mean
11,United States,AMER,FY22Q3,888JG,6,RAM/DRAM/VRAM/CACHE,1176.2,1036.2,Revenue < Mean
11,United States,AMER,FY22Q3,89GNG,2,BATTERY,628.55,388.4,Revenue < Mean
11,United States,AMER,FY22Q3,8NFC7,2,BATTERY,860.32,633.76,Revenue < Mean
11,United States,AMER,FY22Q3,8NWF3,6,BATTERY,99.99,88.28,Revenue < Mean
11,United States,AMER,FY22Q3,9077G,2,BATTERY,11083.83,8836.66,Revenue < Mean
11,United States,AMER,FY22Q3,92NCT,7,BATTERY,93.49,80.76,Revenue < Mean
11,United States,AMER,FY22Q3,97PD5,7,ACCESSORIES,19.99,13.06,Revenue < Mean
11,United States,AMER,FY22Q3,9TV5X,7,BATTERY,3180.28,2487.28,Revenue < Mean
11,United States,AMER,FY22Q3,9W9MX,4,BATTERY,124369.81,103089.22,Revenue > Mean
11,United States,AMER,FY22Q3,AA827971,3,ACCESSORIES,238.0,59.68,Revenue < Mean
11,United States,AMER,FY22Q3,AB015422,2,CABLE,319.96,248.92,Revenue < Mean
11,United States,AMER,FY22Q3,AB964394,0,CABLE,13.29,2.94,Revenue < Mean
11,United States,AMER,FY22Q3,C27RW,6,BATTERY,3518.52,2876.7,Revenue < Mean
11,United States,AMER,FY22Q3,C4HCW,6,BATTERY,622.54,532.24,Revenue < Mean
11,United States,AMER,FY22Q3,C5KG6,2,BATTERY,11692.37,9364.05,Revenue < Mean
11,United States,AMER,FY22Q3,CFX97,5,BATTERY,421.26,305.7,Revenue < Mean
11,United States,AMER,FY22Q3,CYMGM,5,BATTERY,7285.73,6298.82,Revenue < Mean
11,United States,AMER,FY22Q3,D4CMT,6,BATTERY,14091.6,10413.36,Revenue < Mean
11,United States,AMER,FY22Q3,DGV24,3,BATTERY,1793.95,1363.15,Revenue < Mean
11,United States,AMER,FY22Q3,DJWGP,5,BATTERY,878.81,669.29,Revenue < Mean
11,United States,AMER,FY22Q3,F8CPG,2,BATTERY,3109.87,1934.28,Revenue < Mean
11,United States,AMER,FY22Q3,FC92N,6,BATTERY,347.68,317.58,Revenue < Mean
11,United States,AMER,FY22Q3,FW8KR,5,BATTERY,208156.73,178549.43,Revenue > Mean
11,United States,AMER,FY22Q3,FY8XM,5,BATTERY,62366.72,51245.3,Revenue > Mean
11,United States,AMER,FY22Q3,G05H0,8,BATTERY,239.98,193.7,Revenue < Mean
11,United States,AMER,FY22Q3,G0KWY,2,ACCESSORIES,1.68,1.48,Revenue < Mean
11,United States,AMER,FY22Q3,G1X3P,2,MANUALS,0.38,-38.26,Revenue < Mean
11,United States,AMER,FY22Q3,G2GHY,4,MANUALS,0.01,-0.693,Revenue < Mean
11,United States,AMER,FY22Q3,G8F6M,3,BATTERY,100.0,70.48,Revenue < Mean
11,United States,AMER,FY22Q3,G9G8H,3,MANUALS,0.38,-4.786,Revenue < Mean
11,United States,AMER,FY22Q3,GDWFH,5,POWER SUPPLY,139.99,126.09,Revenue < Mean
11,United States,AMER,FY22Q3,GG4FM,6,BATTERY,520.15,394.2,Revenue < Mean
11,United States,AMER,FY22Q3,GGH4K,5,CHASSIS/COVER/PANEL/BEZEL,39.99,22.56,Revenue < Mean
11,United States,AMER,FY22Q3,GHXKY,4,BATTERY,2892.31,1734.86,Revenue < Mean
11,United States,AMER,FY22Q3,GJD1V,2,BATTERY,7073.17,4947.73,Revenue < Mean
11,United States,AMER,FY22Q3,GJJYR,4,ACCESSORIES,16495.0,12675.0,Revenue < Mean
11,United States,AMER,FY22Q3,GJR4K,3,ACCESSORIES,8.98,5.04,Revenue < Mean
11,United States,AMER,FY22Q3,GK2X6,11,BATTERY,116.19,103.19,Revenue < Mean
11,United States,AMER,FY22Q3,GKJYK,6,ACCESSORIES,82.98,75.18,Revenue < Mean
11,United States,AMER,FY22Q3,GMGXF,3,ACCESSORIES,46260.0,16231.092,Revenue > Mean
11,United States,AMER,FY22Q3,GV7HC,8,BATTERY,178.18,130.92,Revenue < Mean
11,United States,AMER,FY22Q3,JJPFK,4,BATTERY,11244.22,8670.74,Revenue < Mean
11,United States,AMER,FY22Q3,JT90P,5,BATTERY,8304.27,6588.92,Revenue < Mean
11,United States,AMER,FY22Q3,JY8D6,7,BATTERY,1534.67,1219.67,Revenue < Mean
11,United States,AMER,FY22Q3,K69WH,4,BATTERY,6660.43,4288.09,Revenue < Mean
11,United States,AMER,FY22Q3,KJYFY,4,BATTERY,1621.88,1124.6,Revenue < Mean
11,United States,AMER,FY22Q3,KNM09,5,BATTERY,275.18,226.88,Revenue < Mean
11,United States,AMER,FY22Q3,KTCCN,7,BATTERY,1418.85,1216.35,Revenue < Mean
11,United States,AMER,FY22Q3,KU144,15,BATTERY,9.99,-20.61,Revenue < Mean
11,United States,AMER,FY22Q3,KWWW4,3,BATTERY,7579.73,4123.42,Revenue < Mean
11,United States,AMER,FY22Q3,M245Y,2,BATTERY,9443.1,5839.6,Revenue < Mean
11,United States,AMER,FY22Q3,M3KCN,1,BATTERY,5928.92,4155.099,Revenue < Mean
11,United States,AMER,FY22Q3,M7R96,7,BATTERY,5374.57,4132.21,Revenue < Mean
11,United States,AMER,FY22Q3,M7T5F,9,BATTERY,2276.81,1958.75,Revenue < Mean
11,United States,AMER,FY22Q3,MGCM5,1,BATTERY,1347.48,1155.51,Revenue < Mean
11,United States,AMER,FY22Q3,MYJ96,5,BATTERY,15814.06,13160.78,Revenue < Mean
11,United States,AMER,FY22Q3,N2K62,3,BATTERY,115821.6,83032.92,Revenue > Mean
11,United States,AMER,FY22Q3,PGFX4,6,BATTERY,53980.66,42080.41,Revenue > Mean
11,United States,AMER,FY22Q3,PGYK5,6,BATTERY,556.94,486.68,Revenue < Mean
11,United States,AMER,FY22Q3,RDRH9,7,BATTERY,180.38,138.38,Revenue < Mean
11,United States,AMER,FY22Q3,RPJC3,5,BATTERY,2422.83,1705.39,Revenue < Mean
11,United States,AMER,FY22Q3,RRJDX,4,BATTERY,840.31,684.61,Revenue < Mean
11,United States,AMER,FY22Q3,RU485,15,BATTERY,8.29,8.09,Revenue < Mean
11,United States,AMER,FY22Q3,T2JX4,6,BATTERY,402.56,342.36,Revenue < Mean
11,United States,AMER,FY22Q3,T453X,6,BATTERY,1272.5,949.6,Revenue < Mean
11,United States,AMER,FY22Q3,TP1GT,6,BATTERY,34067.99,24083.99,Revenue > Mean
11,United States,AMER,FY22Q3,V6VMN,6,BATTERY,1836.96,1547.16,Revenue < Mean
11,United States,AMER,FY22Q3,VT26R,9,BATTERY,174.98,128.22,Revenue < Mean
11,United States,AMER,FY22Q3,VVXTW,7,BATTERY,11108.99,9308.16,Revenue < Mean
11,United States,AMER,FY22Q3,VXGP6,9,BATTERY,959.89,824.81,Revenue < Mean
11,United States,AMER,FY22Q3,VY9ND,7,BATTERY,549.4,460.25,Revenue < Mean
11,United States,AMER,FY22Q3,W62W6,2,BATTERY,66335.44,41534.13,Revenue > Mean
11,United States,AMER,FY22Q3,W9FNJ,7,BATTERY,91.29,70.29,Revenue < Mean
11,United States,AMER,FY22Q3,WD8P8,2,BATTERY,2031.2,1144.2,Revenue < Mean
11,United States,AMER,FY22Q3,WG6RP,8,BATTERY,109.99,88.09,Revenue < Mean
11,United States,AMER,FY22Q3,WN0N0,3,BATTERY,3610.48,2691.95,Revenue < Mean
11,United States,AMER,FY22Q3,X49C1,5,BATTERY,2665.07,1913.93,Revenue < Mean
11,United States,AMER,FY22Q3,XDY9K,1,BATTERY,3627.04,2941.2,Revenue < Mean
11,United States,AMER,FY22Q3,XMFY3,9,BATTERY,199.98,158.22,Revenue < Mean
11,United States,AMER,FY22Q3,XRHWG,7,BATTERY,454.96,363.96,Revenue < Mean
11,United States,AMER,FY22Q3,XX3T7,3,BATTERY,6840.8,5002.26,Revenue < Mean
11,United States,AMER,FY22Q3,Y3F7Y,5,BATTERY,92457.28,79745.29,Revenue > Mean
11,United States,AMER,FY22Q3,YGR2V,8,BATTERY,549.95,465.7,Revenue < Mean
11,United States,AMER,FY22Q3,YM9KC,3,BATTERY,3321.96,2385.72,Revenue < Mean
707,Canada,AMER,FY22Q3,1P6KD,7,BATTERY,1223.7191,1190.899,Revenue < Mean
707,Canada,AMER,FY22Q3,1VX1H,4,BATTERY,8025.5165,6288.6406,Revenue < Mean
707,Canada,AMER,FY22Q3,203-BBGT,7,KEYBOARD,54784.0122,17808.7639,Revenue > Mean
707,Canada,AMER,FY22Q3,203-BBIO,6,ACCESSORIES,190.2458,24.2458,Revenue < Mean
707,Canada,AMER,FY22Q3,262-BBBD,3,NETWORKING CARDS,79.2149,55.3349,Revenue < Mean
707,Canada,AMER,FY22Q3,310-6682,17,MANUALS,12.6804,11.3904,Revenue < Mean
707,Canada,AMER,FY22Q3,310-6683,17,MANUALS,38.0412,35.6504,Revenue < Mean
707,Canada,AMER,FY22Q3,325-BDCC,4,NETWORKING CARDS,107.6049,76.5078,Revenue < Mean
707,Canada,AMER,FY22Q3,325-BDDV,4,NETWORKING CARDS,133.1719,96.1219,Revenue < Mean
707,Canada,AMER,FY22Q3,325-BDDW,4,NETWORKING CARDS,352.268,155.018,Revenue < Mean
707,Canada,AMER,FY22Q3,325-BDDZ,4,NETWORKING CARDS,47.6447,36.9374,Revenue < Mean
707,Canada,AMER,FY22Q3,325-BDKP,3,CHASSIS/COVER/PANEL/BEZEL,160.0,36.4,Revenue < Mean
707,Canada,AMER,FY22Q3,330-5835,13,Enterprise Server HW,24.0919,16.9519,Revenue < Mean
707,Canada,AMER,FY22Q3,330-8105,13,POWER SUPPLY,332.2599,213.4099,Revenue < Mean
707,Canada,AMER,FY22Q3,331-5817,11,Power Peripherals Fulfilled,2965.0665,2245.0941,Revenue < Mean
707,Canada,AMER,FY22Q3,331-7957,10,Power Peripherals Fulfilled,943.9489,741.9967,Revenue < Mean
707,Canada,AMER,FY22Q3,331-8833,10,Power Peripherals Fulfilled,2649.9916,1981.547,Revenue < Mean
707,Canada,AMER,FY22Q3,331-9319,10,Power Peripherals Fulfilled,959.7044,528.8215,Revenue < Mean
707,Canada,AMER,FY22Q3,332-1432,9,Power Peripherals Fulfilled,2516.1049,1544.6019,Revenue < Mean
707,Canada,AMER,FY22Q3,332-1827,9,Power Peripherals Fulfilled,3778.2592,2765.4999,Revenue < Mean
707,Canada,AMER,FY22Q3,332-1829,9,Power Peripherals Fulfilled,7250.9414,5148.9448,Revenue < Mean
707,Canada,AMER,FY22Q3,332-1831,9,Power Peripherals Fulfilled,12632.3955,8530.1753,Revenue < Mean
707,Canada,AMER,FY22Q3,332-1833,9,Power Peripherals Fulfilled,4363.0867,2978.3576,Revenue < Mean
707,Canada,AMER,FY22Q3,389-DSDH,3,ACCESSORIES,2656.4631,529.1631,Revenue < Mean
707,Canada,AMER,FY22Q3,39DY5,5,BATTERY,3425.5895,2808.2262,Revenue < Mean
707,Canada,AMER,FY22Q3,400-ACLE,9,HD,291.8001,146.9601,Revenue < Mean
707,Canada,AMER,FY22Q3,400-AEMC,8,HD,300.9204,156.0804,Revenue < Mean
707,Canada,AMER,FY22Q3,400-APYM,6,HD,2093.5913,883.074,Revenue < Mean
707,Canada,AMER,FY22Q3,400-AXZW,4,HD,773.5843,366.7543,Revenue < Mean
707,Canada,AMER,FY22Q3,400-AYLK,4,HD,87.2244,51.7544,Revenue < Mean
707,Canada,AMER,FY22Q3,400-AYTC,4,HD,2012.0931,948.2915,Revenue < Mean
707,Canada,AMER,FY22Q3,400-AYTD,4,HD,2020.7291,766.3474,Revenue < Mean
707,Canada,AMER,FY22Q3,400-BBSI,4,ACCESSORIES,138.58,49.479,Revenue < Mean
707,Canada,AMER,FY22Q3,400-BFCX,3,HD,845.1704,658.3267,Revenue < Mean
707,Canada,AMER,FY22Q3,400-BFVW,3,HD,1581.4984,863.2984,Revenue < Mean
707,Canada,AMER,FY22Q3,400-BIDQ,3,HD,1804.1395,916.8077,Revenue < Mean
707,Canada,AMER,FY22Q3,400-BLZW,1,HD,4662.8944,1130.5744,Revenue < Mean
707,Canada,AMER,FY22Q3,401-ABZU,2,HD,278.3265,167.4465,Revenue < Mean
707,Canada,AMER,FY22Q3,403-BBUI,5,HD,688.1522,324.5322,Revenue < Mean
707,Canada,AMER,FY22Q3,429-AAUQ,7,HD,142809.9716,44812.2326,Revenue > Mean
707,Canada,AMER,FY22Q3,429-AAYT,6,CD-ROM,897.8902,517.5973,Revenue < Mean
707,Canada,AMER,FY22Q3,429-AAZP,6,ACCESSORIES,158.5884,83.3084,Revenue < Mean
707,Canada,AMER,FY22Q3,429-ABBG,6,CD-ROM,194.2823,136.0523,Revenue < Mean
707,Canada,AMER,FY22Q3,429-ABFL,5,CD-ROM,230.8485,128.6985,Revenue < Mean
707,Canada,AMER,FY22Q3,429-ABFY,5,CD-ROM,96.1854,53.3698,Revenue < Mean
707,Canada,AMER,FY22Q3,444-BBCV,2,ACCESSORIES,68.4932,12.3032,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AAYQ,9,ACCESSORIES,15036.35,10390.9763,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AAYR,9,ACCESSORIES,2637.2687,1567.6596,Revenue < Mean
707,Canada,AMER,FY22Q3,450-ABJO,9,CABLE,164.8689,128.9116,Revenue < Mean
707,Canada,AMER,FY22Q3,450-ABJU,9,ACCESSORIES,2876.9297,2368.95,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AEFF,8,Power Peripherals Fulfilled,10.3013,4.8213,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AELT,8,ACCESSORIES,74.2188,49.1488,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AFDC,7,CABLE,55.0593,34.8399,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AGCU,6,ACCESSORIES,18268.8405,13500.6203,Revenue > Mean
707,Canada,AMER,FY22Q3,450-AGCX,6,ACCESSORIES,10322.377,7370.4092,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AHDJ,5,ACCESSORIES,3541.8144,2572.8387,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AHHE,4,ACCESSORIES,4015.0191,2513.9782,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AHOM,4,ACCESSORIES,33027.9652,17230.4143,Revenue > Mean
707,Canada,AMER,FY22Q3,450-AHVD,4,ACCESSORIES,1851.4033,837.5331,Revenue < Mean
707,Canada,AMER,FY22Q3,450-AHWI,4,POWER SUPPLY,451.3084,240.6756,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBFS,9,BATTERY,920.6338,674.4814,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBFV,9,BATTERY,265.3368,172.7095,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBFX,9,BATTERY,1729.9355,1282.3901,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBKV,8,BATTERY,6424.0491,2800.291,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBLH,8,BATTERY,3975.1692,2926.7463,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBLJ,8,BATTERY,76.2569,55.1991,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBOR,7,BATTERY,206.1756,138.4956,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBQE,7,BATTERY,93.8858,56.1458,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBSU,7,BATTERY,10571.1254,7330.0174,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBSX,7,BATTERY,895.622,559.4678,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBSY,7,BATTERY,3767.2387,2766.7536,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBUJ,7,BATTERY,441.2605,294.3805,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBUK,7,BATTERY,1491.4975,1076.7126,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBUM,7,BATTERY,392.989,270.589,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBUN,7,BATTERY,7159.1704,4903.7237,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBUP,7,BATTERY,290.2288,201.1455,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBUQ,7,BATTERY,977.327,679.7797,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBZG,6,BATTERY,34743.2358,22296.7657,Revenue > Mean
707,Canada,AMER,FY22Q3,451-BBZH,6,BATTERY,2399.4363,1366.8467,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBZP,6,BATTERY,6853.0107,5127.1977,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBZT,6,BATTERY,4314.6081,2809.1185,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BBZU,6,BATTERY,380.6262,281.5362,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCCO,5,BATTERY,210.9436,29.4036,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCDH,5,BATTERY,916.7089,541.5464,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCDM,5,BATTERY,6582.4556,5037.4924,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCDN,5,BATTERY,963.1161,781.5203,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCEV,5,BATTERY,16020.566,5023.502,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCGI,4,BATTERY,4190.8237,2384.6806,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCGO,4,BATTERY,1305.8523,832.2365,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCGQ,4,BATTERY,142.7359,92.5084,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCHS,4,BATTERY,3274.1589,1405.8723,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCLH,3,BATTERY,859.5556,495.2683,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCLI,3,BATTERY,301.9586,239.9486,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCML,3,BATTERY,176.0348,125.0802,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCMN,3,BATTERY,1795.2334,1163.2022,Revenue < Mean
707,Canada,AMER,FY22Q3,451-BCNN,3,BATTERY,253.6002,161.4502,Revenue < Mean
707,Canada,AMER,FY22Q3,453-BBCQ,2,BATTERY,102.7676,48.5401,Revenue < Mean
707,Canada,AMER,FY22Q3,460-BDDX,2,CHASSIS/COVER/PANEL/BEZEL,15.8524,4.6024,Revenue < Mean
707,Canada,AMER,FY22Q3,460-BDGI,1,CHASSIS/COVER/PANEL/BEZEL,3366.7129,1843.1029,Revenue < Mean
707,Canada,AMER,FY22Q3,470-0152,9,Networking,3837.0969,214.6748,Revenue < Mean
707,Canada,AMER,FY22Q3,470-AANH,9,Networking,6052.6727,4003.3848,Revenue < Mean
707,Canada,AMER,FY22Q3,470-ABMZ,7,Networking,18371.61,2982.7359,Revenue > Mean
707,Canada,AMER,FY22Q3,470-ABNC,7,Networking,6314.7409,3090.6507,Revenue < Mean
707,Canada,AMER,FY22Q3,470-ABND,7,Networking,40816.1149,15919.4033,Revenue > Mean
707,Canada,AMER,FY22Q3,470-ABNE,7,Networking,3128.8086,1468.3474,Revenue < Mean
707,Canada,AMER,FY22Q3,470-ABZX,6,Networking,20517.8307,9623.7131,Revenue > Mean
707,Canada,AMER,FY22Q3,470-ACFC,6,Networking,651.7202,470.0523,Revenue < Mean
707,Canada,AMER,FY22Q3,470-ACVC,5,CABLE,82.4425,52.0025,Revenue < Mean
707,Canada,AMER,FY22Q3,470-ADGB,4,CABLE,25.1386,4.6586,Revenue < Mean
707,Canada,AMER,FY22Q3,490-BGHX,2,VIDEO BOARD,44.203,23.803,Revenue < Mean
707,Canada,AMER,FY22Q3,490-BGSR,1,VIDEO BOARD,75503.9651,-41.3949,Revenue > Mean
707,Canada,AMER,FY22Q3,490-BGXY,1,VIDEO BOARD,311.8477,97.5577,Revenue < Mean
707,Canada,AMER,FY22Q3,490-BGYC,1,VIDEO BOARD,3714.5122,369.5322,Revenue < Mean
707,Canada,AMER,FY22Q3,490-BHIQ,1,VIDEO BOARD,1305.6304,240.7304,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBGP,9,ACCESSORIES,3400.3718,2592.364,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBKH,8,ACCESSORIES,5017.8323,3395.9429,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBME,8,ACCESSORIES,47652.7949,35229.1007,Revenue > Mean
707,Canada,AMER,FY22Q3,492-BBOF,8,ACCESSORIES,27552.4787,21922.7668,Revenue > Mean
707,Canada,AMER,FY22Q3,492-BBOU,8,Power Peripherals Fulfilled,4518.2842,3319.1239,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBUU,6,ACCESSORIES,10391.4504,6639.7234,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBXP,6,ACCESSORIES,15244.0878,11135.2292,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBXU,6,Networking,51.0546,28.9632,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBYH,6,ACCESSORIES,1967.6363,1538.1017,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBZP,6,ACCESSORIES,9653.4064,7044.2075,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BBZU,6,ACCESSORIES,392.9574,279.6913,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCBK,6,ACCESSORIES,50855.9412,28630.58,Revenue > Mean
707,Canada,AMER,FY22Q3,492-BCFG,5,ACCESSORIES,5063.4891,1101.8215,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCKC,4,ACCESSORIES,4023.5355,2994.7725,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCKL,4,ACCESSORIES,241.015,120.427,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCKR,4,ACCESSORIES,81.2449,57.8274,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCKT,4,NETWORKING CARDS,26.0666,16.9466,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCKW,4,ACCESSORIES,12552.7553,8593.3261,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCNT,4,ACCESSORIES,695.0828,544.4223,Revenue < Mean
707,Canada,AMER,FY22Q3,492-BCNW,4,ACCESSORIES,126990.9139,88164.9759,Revenue > Mean
707,Canada,AMER,FY22Q3,492-BCOC,4,ACCESSORIES,3392.7235,1971.5465,Revenue < Mean
